"1","2013-01-01","0000-00-00 06:14:00","0000-00-00 06:35:00","0000-00-00 12:40:00","0000-00-00 14:00:00","0000-00-00 15:20:00","0000-00-00 16:15:00","0000-00-00 17:38:00","2 Min","0000-00-00 18:52:00","0000-00-00 19:45:00","0000-00-00 07:42:00"
"74","2013-03-15","0000-00-00 06:26:00","0000-00-00 06:45:00","0000-00-00 13:47:00","0000-00-00 14:00:00","0000-00-00 17:11:00","0000-00-00 18:15:00","0000-00-00 19:45:00","2 Min","0000-00-00 20:54:00","0000-00-00 21:20:00","0000-00-00 07:49:00"
"75","2013-03-16","0000-00-00 06:24:00","0000-00-00 06:45:00","0000-00-00 13:47:00","0000-00-00 14:00:00","0000-00-00 17:11:00","0000-00-00 18:15:00","0000-00-00 19:45:00","2 Min","0000-00-00 20:54:00","0000-00-00 21:20:00","0000-00-00 07:47:00"
"76","2013-03-17","0000-00-00 06:23:00","0000-00-00 06:45:00","0000-00-00 13:46:00","0000-00-00 14:00:00","0000-00-00 17:11:00","0000-00-00 18:15:00","0000-00-00 19:46:00","2 Min","0000-00-00 20:55:00","0000-00-00 21:20:00","0000-00-00 07:46:00"
"77","2013-03-18","0000-00-00 06:22:00","0000-00-00 06:45:00","0000-00-00 13:46:00","0000-00-00 14:00:00","0000-00-00 17:12:00","0000-00-00 18:15:00","0000-00-00 19:47:00","2 Min","0000-00-00 20:56:00","0000-00-00 21:20:00","0000-00-00 07:45:00"
"78","2013-03-19","0000-00-00 06:20:00","0000-00-00 06:45:00","0000-00-00 13:46:00","0000-00-00 14:00:00","0000-00-00 17:12:00","0000-00-00 18:15:00","0000-00-00 19:48:00","2 Min","0000-00-00 20:57:00","0000-00-00 21:20:00","0000-00-00 07:43:00"
"79","2013-03-20","0000-00-00 06:19:00","0000-00-00 06:45:00","0000-00-00 13:45:00","0000-00-00 14:00:00","0000-00-00 17:12:00","0000-00-00 18:15:00","0000-00-00 19:49:00","2 Min","0000-00-00 20:58:00","0000-00-00 21:20:00","0000-00-00 07:42:00"
"80","2013-03-21","0000-00-00 06:17:00","0000-00-00 06:45:00","0000-00-00 13:45:00","0000-00-00 14:00:00","0000-00-00 17:13:00","0000-00-00 18:15:00","0000-00-00 19:49:00","2 Min","0000-00-00 20:59:00","0000-00-00 21:20:00","0000-00-00 07:40:00"
"81","2013-03-22","0000-00-00 06:16:00","0000-00-00 06:45:00","0000-00-00 13:45:00","0000-00-00 14:00:00","0000-00-00 17:13:00","0000-00-00 18:15:00","0000-00-00 19:50:00","2 Min","0000-00-00 20:59:00","0000-00-00 21:20:00","0000-00-00 07:39:00"
"82","2013-03-23","0000-00-00 06:14:00","0000-00-00 06:45:00","0000-00-00 13:45:00","0000-00-00 14:00:00","0000-00-00 17:13:00","0000-00-00 18:15:00","0000-00-00 19:51:00","2 Min","0000-00-00 21:00:00","0000-00-00 21:20:00","0000-00-00 07:38:00"
"83","2013-03-24","0000-00-00 06:13:00","0000-00-00 06:45:00","0000-00-00 13:44:00","0000-00-00 14:00:00","0000-00-00 17:13:00","0000-00-00 18:15:00","0000-00-00 19:52:00","2 Min","0000-00-00 21:01:00","0000-00-00 21:20:00","0000-00-00 07:36:00"
"84","2013-03-25","0000-00-00 06:11:00","0000-00-00 06:45:00","0000-00-00 13:44:00","0000-00-00 14:00:00","0000-00-00 17:14:00","0000-00-00 18:15:00","0000-00-00 19:52:00","2 Min","0000-00-00 21:02:00","0000-00-00 21:20:00","0000-00-00 07:35:00"
"85","2013-03-26","0000-00-00 06:10:00","0000-00-00 06:45:00","0000-00-00 13:44:00","0000-00-00 14:00:00","0000-00-00 17:14:00","0000-00-00 18:15:00","0000-00-00 19:53:00","2 Min","0000-00-00 21:03:00","0000-00-00 21:20:00","0000-00-00 07:34:00"
"86","2013-03-27","0000-00-00 06:08:00","0000-00-00 06:45:00","0000-00-00 13:43:00","0000-00-00 14:00:00","0000-00-00 17:14:00","0000-00-00 18:15:00","0000-00-00 19:54:00","..","0000-00-00 21:04:00","0000-00-00 21:20:00","0000-00-00 07:32:00"
"87","2013-03-28","0000-00-00 06:07:00","0000-00-00 06:45:00","0000-00-00 13:43:00","0000-00-00 14:00:00","0000-00-00 17:14:00","0000-00-00 18:15:00","0000-00-00 19:55:00","2 Min","0000-00-00 21:04:00","0000-00-00 21:20:00","0000-00-00 07:31:00"
"88","2013-03-29","0000-00-00 06:05:00","0000-00-00 06:45:00","0000-00-00 13:43:00","0000-00-00 14:00:00","0000-00-00 17:14:00","0000-00-00 18:15:00","0000-00-00 19:56:00","2 Min","0000-00-00 21:05:00","0000-00-00 21:20:00","0000-00-00 07:30:00"
"89","2013-03-30","0000-00-00 06:04:00","0000-00-00 06:45:00","0000-00-00 13:42:00","0000-00-00 14:00:00","0000-00-00 17:15:00","0000-00-00 18:15:00","0000-00-00 19:56:00","2 Min","0000-00-00 21:06:00","0000-00-00 21:20:00","0000-00-00 07:28:00"
"90","2013-03-31","0000-00-00 06:02:00","0000-00-00 06:45:00","0000-00-00 13:42:00","0000-00-00 14:00:00","0000-00-00 17:15:00","0000-00-00 18:15:00","0000-00-00 19:57:00","2 Min","0000-00-00 21:07:00","0000-00-00 21:20:00","0000-00-00 07:27:00"
"91","2013-04-01","0000-00-00 06:01:00","0000-00-00 06:20:00","0000-00-00 13:42:00","0000-00-00 14:00:00","0000-00-00 17:15:00","0000-00-00 18:20:00","0000-00-00 19:58:00","2 Min","0000-00-00 21:08:00","0000-00-00 21:35:00","0000-00-00 07:25:00"
"92","2013-04-02","0000-00-00 05:59:00","0000-00-00 06:20:00","0000-00-00 13:42:00","0000-00-00 14:00:00","0000-00-00 17:15:00","0000-00-00 18:20:00","0000-00-00 19:59:00","2 Min","0000-00-00 21:09:00","0000-00-00 21:35:00","0000-00-00 07:24:00"
"93","2013-04-03","0000-00-00 05:58:00","0000-00-00 06:20:00","0000-00-00 13:41:00","0000-00-00 14:00:00","0000-00-00 17:15:00","0000-00-00 18:20:00","0000-00-00 19:59:00","2 Min","0000-00-00 21:10:00","0000-00-00 21:35:00","0000-00-00 07:23:00"
"94","2013-04-04","0000-00-00 05:56:00","0000-00-00 06:20:00","0000-00-00 13:41:00","0000-00-00 14:00:00","0000-00-00 17:15:00","0000-00-00 18:20:00","0000-00-00 20:00:00","2 Min","0000-00-00 21:11:00","0000-00-00 21:35:00","0000-00-00 07:21:00"
"95","2013-04-05","0000-00-00 05:55:00","0000-00-00 06:20:00","0000-00-00 13:41:00","0000-00-00 14:00:00","0000-00-00 17:15:00","0000-00-00 18:20:00","0000-00-00 20:01:00","2 Min","0000-00-00 21:11:00","0000-00-00 21:35:00","0000-00-00 07:20:00"
"96","2013-04-06","0000-00-00 05:53:00","0000-00-00 06:20:00","0000-00-00 13:40:00","0000-00-00 14:00:00","0000-00-00 17:16:00","0000-00-00 18:20:00","0000-00-00 20:02:00","2 Min","0000-00-00 21:12:00","0000-00-00 21:35:00","0000-00-00 07:19:00"
"97","2013-04-07","0000-00-00 05:52:00","0000-00-00 06:20:00","0000-00-00 13:40:00","0000-00-00 14:00:00","0000-00-00 17:16:00","0000-00-00 18:20:00","0000-00-00 20:02:00","2 Min","0000-00-00 21:13:00","0000-00-00 21:35:00","0000-00-00 07:17:00"
"98","2013-04-08","0000-00-00 05:50:00","0000-00-00 06:20:00","0000-00-00 13:40:00","0000-00-00 14:00:00","0000-00-00 17:16:00","0000-00-00 18:20:00","0000-00-00 20:03:00","2 Min","0000-00-00 21:14:00","0000-00-00 21:35:00","0000-00-00 07:16:00"
"99","2013-04-09","0000-00-00 05:49:00","0000-00-00 06:20:00","0000-00-00 13:40:00","0000-00-00 14:00:00","0000-00-00 17:16:00","0000-00-00 18:20:00","0000-00-00 20:04:00","2 Min","0000-00-00 21:15:00","0000-00-00 21:35:00","0000-00-00 07:15:00"
"100","2013-04-10","0000-00-00 05:47:00","0000-00-00 06:20:00","0000-00-00 13:39:00","0000-00-00 14:00:00","0000-00-00 17:16:00","0000-00-00 18:20:00","0000-00-00 20:05:00","2 Min","0000-00-00 21:16:00","0000-00-00 21:35:00","0000-00-00 07:13:00"
"101","2013-04-11","0000-00-00 05:46:00","0000-00-00 06:20:00","0000-00-00 13:39:00","0000-00-00 14:00:00","0000-00-00 17:16:00","0000-00-00 18:20:00","0000-00-00 20:05:00","2 Min","0000-00-00 21:17:00","0000-00-00 21:35:00","0000-00-00 07:12:00"
"102","2013-04-12","0000-00-00 05:44:00","0000-00-00 06:20:00","0000-00-00 13:39:00","0000-00-00 14:00:00","0000-00-00 17:16:00","0000-00-00 18:20:00","0000-00-00 20:06:00","2 Min","0000-00-00 21:18:00","0000-00-00 21:35:00","0000-00-00 07:11:00"
"103","2013-04-13","0000-00-00 05:43:00","0000-00-00 06:20:00","0000-00-00 13:38:00","0000-00-00 14:00:00","0000-00-00 17:16:00","0000-00-00 18:20:00","0000-00-00 20:07:00","2 Min","0000-00-00 21:19:00","0000-00-00 21:35:00","0000-00-00 07:10:00"
"104","2013-04-14","0000-00-00 05:41:00","0000-00-00 06:20:00","0000-00-00 13:38:00","0000-00-00 14:00:00","0000-00-00 17:16:00","0000-00-00 18:20:00","0000-00-00 20:08:00","2 Min","0000-00-00 21:20:00","0000-00-00 21:35:00","0000-00-00 07:08:00"
"105","2013-04-15","0000-00-00 05:40:00","0000-00-00 06:15:00","0000-00-00 13:38:00","0000-00-00 14:00:00","0000-00-00 17:17:00","0000-00-00 18:30:00","0000-00-00 20:08:00","2 Min","0000-00-00 21:21:00","0000-00-00 21:50:00","0000-00-00 07:07:00"
"106","2013-04-16","0000-00-00 05:38:00","0000-00-00 06:15:00","0000-00-00 13:38:00","0000-00-00 14:00:00","0000-00-00 17:17:00","0000-00-00 18:30:00","0000-00-00 20:09:00","2 Min","0000-00-00 21:22:00","0000-00-00 21:50:00","0000-00-00 07:06:00"
"107","2013-04-17","0000-00-00 05:37:00","0000-00-00 06:15:00","0000-00-00 13:37:00","0000-00-00 14:00:00","0000-00-00 17:17:00","0000-00-00 18:30:00","0000-00-00 20:10:00","2 Min","0000-00-00 21:23:00","0000-00-00 21:50:00","0000-00-00 07:04:00"
"108","2013-04-18","0000-00-00 05:35:00","0000-00-00 06:15:00","0000-00-00 13:37:00","0000-00-00 14:00:00","0000-00-00 17:17:00","0000-00-00 18:30:00","0000-00-00 20:11:00","2 Min","0000-00-00 21:24:00","0000-00-00 21:50:00","0000-00-00 07:03:00"
"109","2013-04-19","0000-00-00 05:34:00","0000-00-00 06:15:00","0000-00-00 13:37:00","0000-00-00 14:00:00","0000-00-00 17:17:00","0000-00-00 18:30:00","0000-00-00 20:12:00","2 Min","0000-00-00 21:24:00","0000-00-00 21:50:00","0000-00-00 07:02:00"
"110","2013-04-20","0000-00-00 05:32:00","0000-00-00 06:15:00","0000-00-00 13:37:00","0000-00-00 14:00:00","0000-00-00 17:17:00","0000-00-00 18:30:00","0000-00-00 20:12:00","2 Min","0000-00-00 21:25:00","0000-00-00 21:50:00","0000-00-00 07:01:00"
"111","2013-04-21","0000-00-00 05:31:00","0000-00-00 06:15:00","0000-00-00 13:37:00","0000-00-00 14:00:00","0000-00-00 17:17:00","0000-00-00 18:30:00","0000-00-00 20:13:00","2 Min","0000-00-00 21:26:00","0000-00-00 21:50:00","0000-00-00 07:00:00"
"112","2013-04-22","0000-00-00 05:29:00","0000-00-00 06:15:00","0000-00-00 13:36:00","0000-00-00 14:00:00","0000-00-00 17:17:00","0000-00-00 18:30:00","0000-00-00 20:14:00","2 Min","0000-00-00 21:27:00","0000-00-00 21:50:00","0000-00-00 06:58:00"
"113","2013-04-23","0000-00-00 05:28:00","0000-00-00 06:15:00","0000-00-00 13:36:00","0000-00-00 14:00:00","0000-00-00 17:17:00","0000-00-00 18:30:00","0000-00-00 20:15:00","2 Min","0000-00-00 21:28:00","0000-00-00 21:50:00","0000-00-00 06:57:00"
"114","2013-04-24","0000-00-00 05:26:00","0000-00-00 06:15:00","0000-00-00 13:36:00","0000-00-00 14:00:00","0000-00-00 17:17:00","0000-00-00 18:30:00","0000-00-00 20:15:00","2 Min","0000-00-00 21:29:00","0000-00-00 21:50:00","0000-00-00 06:56:00"
"115","2013-04-25","0000-00-00 05:25:00","0000-00-00 06:15:00","0000-00-00 13:36:00","0000-00-00 14:00:00","0000-00-00 17:17:00","0000-00-00 18:30:00","0000-00-00 20:16:00","2 Min","0000-00-00 21:30:00","0000-00-00 21:50:00","0000-00-00 06:55:00"
"116","2013-04-26","0000-00-00 05:24:00","0000-00-00 06:15:00","0000-00-00 13:36:00","0000-00-00 14:00:00","0000-00-00 17:17:00","0000-00-00 18:30:00","0000-00-00 20:17:00","2 Min","0000-00-00 21:31:00","0000-00-00 21:50:00","0000-00-00 06:54:00"
"117","2013-04-27","0000-00-00 05:22:00","0000-00-00 06:15:00","0000-00-00 13:35:00","0000-00-00 14:00:00","0000-00-00 17:17:00","0000-00-00 18:30:00","0000-00-00 20:18:00","2 Min","0000-00-00 21:32:00","0000-00-00 21:50:00","0000-00-00 06:53:00"
"118","2013-04-28","0000-00-00 05:21:00","0000-00-00 06:15:00","0000-00-00 13:35:00","0000-00-00 14:00:00","0000-00-00 17:17:00","0000-00-00 18:30:00","0000-00-00 20:19:00","2 Min","0000-00-00 21:33:00","0000-00-00 21:50:00","0000-00-00 06:52:00"
"119","2013-04-29","0000-00-00 05:19:00","0000-00-00 06:15:00","0000-00-00 13:35:00","0000-00-00 14:00:00","0000-00-00 17:17:00","0000-00-00 18:30:00","0000-00-00 20:19:00","2 Min","0000-00-00 21:34:00","0000-00-00 21:50:00","0000-00-00 06:51:00"
"120","2013-04-30","0000-00-00 05:18:00","0000-00-00 06:15:00","0000-00-00 13:35:00","0000-00-00 14:00:00","0000-00-00 17:18:00","0000-00-00 18:30:00","0000-00-00 20:20:00","2 Min","0000-00-00 21:35:00","0000-00-00 21:50:00","0000-00-00 06:49:00"
"121","2013-05-01","0000-00-00 05:17:00","0000-00-00 06:00:00","0000-00-00 13:35:00","0000-00-00 14:00:00","0000-00-00 17:18:00","0000-00-00 18:30:00","0000-00-00 20:21:00","2 Min","0000-00-00 21:36:00","0000-00-00 22:05:00","0000-00-00 06:48:00"
"122","2013-05-02","0000-00-00 05:15:00","0000-00-00 06:00:00","0000-00-00 13:35:00","0000-00-00 14:00:00","0000-00-00 17:18:00","0000-00-00 18:30:00","0000-00-00 20:22:00","2 Min","0000-00-00 21:37:00","0000-00-00 22:05:00","0000-00-00 06:47:00"
"123","2013-05-03","0000-00-00 05:14:00","0000-00-00 06:00:00","0000-00-00 13:35:00","0000-00-00 14:00:00","0000-00-00 17:18:00","0000-00-00 18:30:00","0000-00-00 20:22:00","2 Min","0000-00-00 21:38:00","0000-00-00 22:05:00","0000-00-00 06:46:00"
"124","2013-05-04","0000-00-00 05:13:00","0000-00-00 06:00:00","0000-00-00 13:35:00","0000-00-00 14:00:00","0000-00-00 17:18:00","0000-00-00 18:30:00","0000-00-00 20:23:00","2 Min","0000-00-00 21:39:00","0000-00-00 22:05:00","0000-00-00 06:45:00"
"125","2013-05-05","0000-00-00 05:11:00","0000-00-00 06:00:00","0000-00-00 13:34:00","0000-00-00 14:00:00","0000-00-00 17:18:00","0000-00-00 18:30:00","0000-00-00 20:25:00","2 Min","0000-00-00 21:41:00","0000-00-00 22:05:00","0000-00-00 06:44:00"
"126","2013-05-06","0000-00-00 05:10:00","0000-00-00 06:00:00","0000-00-00 13:34:00","0000-00-00 14:00:00","0000-00-00 17:18:00","0000-00-00 18:30:00","0000-00-00 20:25:00","2 Min","0000-00-00 21:42:00","0000-00-00 22:05:00","0000-00-00 06:44:00"
"127","2013-05-07","0000-00-00 05:09:00","0000-00-00 06:00:00","0000-00-00 13:34:00","0000-00-00 14:00:00","0000-00-00 17:18:00","0000-00-00 18:30:00","0000-00-00 20:25:00","2 Min","0000-00-00 21:43:00","0000-00-00 22:05:00","0000-00-00 06:43:00"
"128","2013-05-08","0000-00-00 05:08:00","0000-00-00 06:00:00","0000-00-00 13:34:00","0000-00-00 14:00:00","0000-00-00 17:18:00","0000-00-00 18:30:00","0000-00-00 20:26:00","2 Min","0000-00-00 21:44:00","0000-00-00 22:05:00","0000-00-00 06:42:00"
"129","2013-05-09","0000-00-00 05:06:00","0000-00-00 06:00:00","0000-00-00 13:34:00","0000-00-00 14:00:00","0000-00-00 17:18:00","0000-00-00 18:30:00","0000-00-00 20:27:00","2 Min","0000-00-00 21:45:00","0000-00-00 22:05:00","0000-00-00 06:41:00"
"130","2013-05-10","0000-00-00 05:05:00","0000-00-00 06:00:00","0000-00-00 13:34:00","0000-00-00 14:00:00","0000-00-00 17:18:00","0000-00-00 18:30:00","0000-00-00 20:28:00","2 Min","0000-00-00 21:46:00","0000-00-00 22:05:00","0000-00-00 06:40:00"
"131","2013-05-11","0000-00-00 05:04:00","0000-00-00 06:00:00","0000-00-00 13:34:00","0000-00-00 14:00:00","0000-00-00 17:18:00","0000-00-00 18:30:00","0000-00-00 20:29:00","2 Min","0000-00-00 21:47:00","0000-00-00 22:05:00","0000-00-00 06:39:00"
"132","2013-05-12","0000-00-00 05:03:00","0000-00-00 06:00:00","0000-00-00 13:34:00","0000-00-00 14:00:00","0000-00-00 17:18:00","0000-00-00 18:30:00","0000-00-00 20:29:00","2 Min","0000-00-00 21:48:00","0000-00-00 22:05:00","0000-00-00 06:38:00"
"133","2013-05-13","0000-00-00 05:02:00","0000-00-00 06:00:00","0000-00-00 13:34:00","0000-00-00 14:00:00","0000-00-00 17:18:00","0000-00-00 18:30:00","0000-00-00 20:30:00","2 Min","0000-00-00 21:49:00","0000-00-00 22:05:00","0000-00-00 06:37:00"
"134","2013-05-14","0000-00-00 05:01:00","0000-00-00 06:00:00","0000-00-00 13:34:00","0000-00-00 14:00:00","0000-00-00 17:19:00","0000-00-00 18:30:00","0000-00-00 20:31:00","2 Min","0000-00-00 21:50:00","0000-00-00 22:05:00","0000-00-00 06:37:00"
"135","2013-05-15","0000-00-00 04:59:00","0000-00-00 05:50:00","0000-00-00 13:34:00","0000-00-00 14:00:00","0000-00-00 17:19:00","0000-00-00 18:35:00","0000-00-00 20:32:00","2 Min","0000-00-00 21:51:00","0000-00-00 22:15:00","0000-00-00 06:36:00"
"136","2013-05-16","0000-00-00 04:58:00","0000-00-00 05:50:00","0000-00-00 13:34:00","0000-00-00 14:00:00","0000-00-00 17:19:00","0000-00-00 18:35:00","0000-00-00 20:32:00","2 Min","0000-00-00 21:52:00","0000-00-00 22:15:00","0000-00-00 06:35:00"
"137","2013-05-17","0000-00-00 04:57:00","0000-00-00 05:50:00","0000-00-00 13:34:00","0000-00-00 14:00:00","0000-00-00 17:19:00","0000-00-00 18:35:00","0000-00-00 20:33:00","2 Min","0000-00-00 21:53:00","0000-00-00 22:15:00","0000-00-00 06:34:00"
"138","2013-05-18","0000-00-00 04:56:00","0000-00-00 05:50:00","0000-00-00 13:34:00","0000-00-00 14:00:00","0000-00-00 17:19:00","0000-00-00 18:35:00","0000-00-00 20:34:00","2 Min","0000-00-00 21:54:00","0000-00-00 22:15:00","0000-00-00 06:34:00"
"139","2013-05-19","0000-00-00 04:55:00","0000-00-00 05:50:00","0000-00-00 13:34:00","0000-00-00 14:00:00","0000-00-00 17:19:00","0000-00-00 18:35:00","0000-00-00 20:35:00","2 Min","0000-00-00 21:55:00","0000-00-00 22:15:00","0000-00-00 06:33:00"
"140","2013-05-20","0000-00-00 04:54:00","0000-00-00 05:50:00","0000-00-00 13:34:00","0000-00-00 14:00:00","0000-00-00 17:19:00","0000-00-00 18:35:00","0000-00-00 20:35:00","2 Min","0000-00-00 21:56:00","0000-00-00 22:15:00","0000-00-00 06:32:00"
"141","2013-05-21","0000-00-00 04:53:00","0000-00-00 05:50:00","0000-00-00 13:34:00","0000-00-00 14:00:00","0000-00-00 17:19:00","0000-00-00 18:35:00","0000-00-00 20:36:00","2 Min","0000-00-00 21:57:00","0000-00-00 22:15:00","0000-00-00 06:32:00"
"142","2013-05-22","0000-00-00 04:53:00","0000-00-00 05:50:00","0000-00-00 13:34:00","0000-00-00 14:00:00","0000-00-00 17:19:00","0000-00-00 18:35:00","0000-00-00 20:37:00","2 Min","0000-00-00 21:58:00","0000-00-00 22:20:00","0000-00-00 06:31:00"
"143","2013-05-23","0000-00-00 04:52:00","0000-00-00 05:50:00","0000-00-00 13:34:00","0000-00-00 14:00:00","0000-00-00 17:19:00","0000-00-00 18:35:00","0000-00-00 20:38:00","2 Min","0000-00-00 21:58:00","0000-00-00 22:20:00","0000-00-00 06:31:00"
"144","2013-05-24","0000-00-00 04:51:00","0000-00-00 05:50:00","0000-00-00 13:34:00","0000-00-00 14:00:00","0000-00-00 17:20:00","0000-00-00 18:35:00","0000-00-00 20:38:00","2 Min","0000-00-00 21:59:00","0000-00-00 22:20:00","0000-00-00 06:30:00"
"145","2013-05-25","0000-00-00 04:50:00","0000-00-00 05:50:00","0000-00-00 13:35:00","0000-00-00 14:00:00","0000-00-00 17:20:00","0000-00-00 18:35:00","0000-00-00 20:39:00","2 Min","0000-00-00 22:00:00","0000-00-00 22:20:00","0000-00-00 06:30:00"
"146","2013-05-26","0000-00-00 04:49:00","0000-00-00 05:50:00","0000-00-00 13:35:00","0000-00-00 14:00:00","0000-00-00 17:20:00","0000-00-00 18:35:00","0000-00-00 20:40:00","2 Min","0000-00-00 22:01:00","0000-00-00 22:20:00","0000-00-00 06:29:00"
